Order ID,Order Date,Region,Product Category,Sales Channel,Customer Segment,Quantity,Unit Price,Discount %,Revenue,Profit,Delivery Days,Returned,Customer Rating
ORD-11040,2025-07-25,North,Groceries,Partner,Corporate,4,837.83,5,3183.75,788.12,1,Yes,3
ORD-11041,2024-06-28,North,Furniture,Retail Store,Corporate,4,361.53,0,1446.12,184.59,13,Yes,3
ORD-11042,2024-01-22,East,Furniture,Partner,Corporate,14,832.4,10,10488.24,-597.76,11,No,5
ORD-11043,2024-02-09,South,Furniture,Partner,Small Business,21,832.12,0,17474.52,4424.75,2,No,1
ORD-11044,2024-04-03,West,Groceries,Online,Corporate,20,254.66,5,4838.54,1544.62,14,Yes,3
ORD-11045,2025-08-05,North,Groceries,Online,Consumer,7,675.75,10,4257.23,1044.58,2,No,5
ORD-11046,2024-12-21,North,Furniture,Retail Store,Small Business,13,16.46,5,203.28,38.22,11,No,
ORD-11047,2025-08-01,East,Electronics,Online,Corporate,24,109.88,15,2241.55,590.11,3,No,5
ORD-11048,2024-10-21,North,Apparel,Partner,Corporate,22,742.89,5,15526.4,1933.39,3,No,
ORD-11049,2024-06-19,North,Apparel,Retail Store,Small Business,5,496.65,10,2234.93,-135.02,7,Yes,
ORD-11050,2024-05-31,West,Toys,Partner,Consumer,21,180.29,20,3028.87,696.27,7,No,5
ORD-11051,2024-09-06,West,Groceries,Partner,Small Business,13,791.87,0,10294.31,3820.16,1,No,4
ORD-11052,2025-04-10,West,Groceries,Online,Corporate,13,409.13,0,5318.69,1594.7,4,No,1
ORD-11053,2024-03-19,South,Groceries,Retail Store,Small Business,11,316.06,20,2781.33,566.54,1,No,1
ORD-11054,2025-05-14,North,Furniture,Retail Store,Corporate,13,809.8,0,10527.4,144.03,9,No,2
ORD-11055,2024-05-01,East,Electronics,Retail Store,Small Business,11,70.46,5,736.31,-24.29,8,No,1
ORD-11056,2024-05-28,North,Groceries,Retail Store,Small Business,20,827.75,15,14071.75,3003.63,2,No,
ORD-11057,2025-09-04,West,Apparel,Retail Store,Consumer,11,381.82,10,3780.02,1139.26,12,No,4
ORD-11058,2024-06-11,South,Toys,Retail Store,Small Business,2,223.82,15,380.49,141.37,6,No,4
ORD-11059,2024-03-29,East,Groceries,Retail Store,Consumer,9,415.11,10,3362.39,1242.25,4,No,4
ORD-11060,2024-05-28,West,Furniture,Retail Store,Small Business,6,265.28,0,1591.68,507.49,9,No,5
ORD-11061,2024-03-28,South,Apparel,Partner,Corporate,11,847.17,20,7455.1,-91.28,10,No,3
ORD-11062,2024-12-18,West,Apparel,Retail Store,Corporate,3,868.57,0,2605.71,785.13,5,No,4
ORD-11063,2025-07-04,North,Groceries,Partner,Consumer,4,231.17,10,832.21,102.77,7,No,3
ORD-11064,2025-03-31,North,Apparel,Online,Corporate,4,643.81,10,2317.72,905.35,4,No,
ORD-11065,2025-02-18,West,Electronics,Online,Small Business,8,736.9,0,5895.2,2426.21,3,No,4
ORD-11066,2024-10-21,West,Furniture,Online,Corporate,25,697.6,5,16568.0,3554.84,3,No,5
ORD-11067,2024-12-29,West,Apparel,Retail Store,Small Business,17,642.37,20,8736.23,2393.01,3,No,1
ORD-11068,2024-12-23,West,Toys,Partner,Consumer,2,212.38,5,403.52,41.24,3,Yes,1
ORD-11069,2024-03-08,South,Groceries,Retail Store,Small Business,8,90.02,10,648.14,13.54,12,No,
ORD-11070,2024-11-18,East,Furniture,Retail Store,Corporate,3,791.15,10,2136.11,174.99,12,Yes,4
ORD-11071,2024-09-01,West,Groceries,Partner,Corporate,6,362.3,15,1847.73,-46.64,11,Yes,2
ORD-11072,2025-05-01,East,Electronics,Partner,Small Business,10,445.52,5,4232.44,507.1,8,No,3
ORD-11073,2024-03-07,West,Groceries,Retail Store,Corporate,6,234.46,15,1195.75,169.89,1,No,
ORD-11074,2025-02-18,North,Apparel,Retail Store,Corporate,10,794.14,20,6353.12,1294.61,8,No,
ORD-11075,2024-06-06,West,Furniture,Partner,Corporate,4,524.39,0,2097.56,720.67,8,No,3
ORD-11076,2024-03-23,North,Electronics,Retail Store,Consumer,14,100.18,0,1402.52,143.38,8,No,
ORD-11077,2024-04-15,East,Toys,Online,Corporate,3,563.7,0,1691.1,182.44,12,No,3
ORD-11078,2024-09-30,East,Electronics,Retail Store,Corporate,7,325.24,20,1821.34,520.61,2,No,5
ORD-11079,2024-05-10,East,Electronics,Retail Store,Consumer,7,378.38,20,2118.93,392.1,6,No,4
ORD-11080,2025-02-23,West,Apparel,Retail Store,Consumer,12,313.03,10,3380.72,518.19,6,No,5
ORD-11081,2025-01-11,East,Furniture,Partner,Consumer,14,490.38,0,6865.32,1396.12,6,No,4
ORD-11082,2024-03-30,South,Furniture,Online,Consumer,8,511.99,10,3686.33,1238.19,11,No,5
ORD-11083,2024-02-16,East,Groceries,Retail Store,Small Business,14,687.9,10,8667.54,2653.92,11,No,5
ORD-11084,2024-02-19,West,Apparel,Partner,Small Business,11,860.05,5,8987.52,623.2,6,No,2
ORD-11085,2025-08-31,West,Apparel,Retail Store,Corporate,14,724.28,0,10139.92,1381.69,10,No,2
ORD-11086,2025-09-13,North,Apparel,Retail Store,Corporate,14,7.03,0,98.42,15.18,8,No,
ORD-11087,2024-04-15,West,Electronics,Retail Store,Small Business,16,806.69,0,12907.04,2021.42,10,No,1
ORD-11088,2024-11-01,North,Furniture,Retail Store,Corporate,14,88.78,0,1242.92,45.19,14,No,5
ORD-11089,2024-10-14,North,Groceries,Partner,Small Business,24,425.3,0,10207.2,-542.01,8,No,4
ORD-11090,2025-06-13,North,Apparel,Retail Store,Corporate,4,741.24,10,2668.46,448.11,8,No,1
ORD-11091,2024-03-26,West,Apparel,Retail Store,Corporate,21,31.7,0,665.7,-9.63,9,No,5
ORD-11092,2025-07-01,South,Apparel,Online,Small Business,11,138.39,20,1217.83,-71.57,5,Yes,5
ORD-11093,2024-04-24,South,Toys,Partner,Small Business,2,674.43,20,1079.09,117.86,12,No,5
ORD-11094,2024-08-21,South,Apparel,Partner,Corporate,15,109.08,0,1636.2,140.86,4,No,2
ORD-11095,2024-05-06,North,Toys,Online,Small Business,15,220.38,5,3140.41,885.98,12,No,
ORD-11096,2024-05-17,North,Furniture,Online,Small Business,2,114.32,15,194.34,10.4,7,No,3
ORD-11097,2025-06-03,North,Furniture,Retail Store,Corporate,10,510.71,5,4851.74,1841.66,7,No,1
ORD-11098,2024-11-04,West,Toys,Online,Corporate,14,466.76,15,5554.44,1764.52,13,No,2
ORD-11099,2025-03-20,South,Furniture,Retail Store,Small Business,7,259.08,20,1450.85,557.79,9,No,2
ORD-11100,2025-04-25,East,Furniture,Online,Corporate,11,741.79,0,8159.69,-547.73,8,No,5
ORD-11101,2025-07-14,West,Toys,Online,Consumer,8,616.07,0,4928.56,1887.65,7,No,2
ORD-11102,2024-07-08,North,Toys,Partner,Corporate,15,806.95,15,10288.61,548.37,3,No,3
ORD-11103,2025-06-13,West,Apparel,Online,Corporate,25,790.45,0,19761.25,3577.0,1,No,5
ORD-11104,2024-12-08,West,Furniture,Partner,Small Business,21,324.92,0,6823.32,1409.52,12,No,1
ORD-11105,2024-05-31,North,Groceries,Retail Store,Corporate,12,405.02,15,4131.2,753.45,8,No,5
ORD-11106,2024-01-22,North,Electronics,Partner,Corporate,18,117.45,15,1796.98,312.73,6,No,3
ORD-11107,2025-03-06,South,Groceries,Retail Store,Small Business,17,393.4,20,5350.24,1498.29,1,Yes,2
ORD-11108,2025-06-09,South,Groceries,Retail Store,Corporate,24,485.9,10,10495.44,4068.95,14,No,5
ORD-11109,2025-07-26,South,Toys,Online,Corporate,4,654.46,15,2225.16,552.38,14,No,2
ORD-11110,2025-09-01,South,Toys,Partner,Small Business,25,682.32,0,17058.0,717.91,5,No,1
ORD-11111,2025-06-02,East,Furniture,Retail Store,Consumer,14,67.81,0,949.34,286.17,12,No,5
ORD-11112,2025-08-26,East,Furniture,Online,Small Business,5,387.03,0,1935.15,76.74,1,No,4
ORD-11113,2024-06-11,South,Toys,Partner,Corporate,22,436.15,0,9595.3,-269.04,14,No,5
ORD-11114,2024-08-11,East,Groceries,Retail Store,Consumer,14,100.71,0,1409.94,261.77,3,No,3
ORD-11115,2024-05-27,North,Groceries,Retail Store,Small Business,8,30.43,15,206.92,5.49,12,No,2
ORD-11116,2025-02-13,North,Apparel,Retail Store,Corporate,16,195.59,0,3129.44,946.17,7,No,3
ORD-11117,2025-07-08,East,Furniture,Retail Store,Consumer,5,68.25,20,273.0,4.47,4,No,3
ORD-11118,2025-07-12,South,Toys,Partner,Small Business,12,207.82,0,2493.84,361.98,1,No,5
ORD-11119,2024-06-23,West,Furniture,Retail Store,Consumer,22,721.21,20,12693.3,285.83,3,No,5
ORD-11120,2025-04-13,East,Groceries,Retail Store,Consumer,1,508.67,0,508.67,-10.23,7,No,5
ORD-11121,2024-06-05,South,Electronics,Partner,Corporate,5,314.41,0,1572.05,485.49,1,No,5
ORD-11122,2025-07-15,North,Apparel,Online,Corporate,14,668.86,0,9364.04,2239.98,4,No,2
ORD-11123,2024-03-02,East,Furniture,Retail Store,Consumer,14,165.19,20,1850.13,314.73,9,No,5
ORD-11124,2025-07-17,East,Electronics,Online,Consumer,7,377.88,20,2116.13,662.37,14,No,3
ORD-11125,2024-05-13,North,Apparel,Online,Small Business,19,634.3,15,10243.94,2595.69,7,No,3
ORD-11126,2024-09-10,South,Apparel,Retail Store,Small Business,3,319.77,10,863.38,-51.82,11,No,
ORD-11127,2025-07-08,South,Electronics,Partner,Small Business,4,344.89,20,1103.65,185.3,11,No,2
ORD-11128,2025-09-14,West,Apparel,Retail Store,Small Business,4,109.96,10,395.86,28.65,13,No,4
ORD-11129,2025-05-07,East,Electronics,Retail Store,Small Business,23,834.64,5,18236.88,-1288.52,7,No,4
ORD-11130,2025-02-28,South,Furniture,Partner,Consumer,17,27.6,15,398.82,80.97,3,No,4
ORD-11131,2025-07-06,South,Furniture,Partner,Small Business,14,55.57,0,777.98,85.3,3,No,5
ORD-11132,2024-02-17,West,Groceries,Partner,Corporate,18,709.21,15,10850.91,4238.7,6,No,4
ORD-11133,2025-08-25,East,Toys,Retail Store,Corporate,12,259.36,5,2956.7,-191.49,8,Yes,5
ORD-11134,2024-01-16,East,Groceries,Partner,Small Business,21,110.29,10,2084.48,-110.75,12,No,
ORD-11135,2024-02-16,South,Groceries,Partner,Corporate,9,781.78,0,7036.02,1108.01,2,No,3
ORD-11136,2024-04-03,West,Electronics,Partner,Small Business,2,820.33,15,1394.56,525.53,6,No,4
ORD-11137,2024-04-29,West,Groceries,Retail Store,Small Business,5,695.58,0,3477.9,317.6,7,No,3
ORD-11138,2024-10-03,East,Furniture,Retail Store,Consumer,12,250.59,20,2405.66,885.62,13,No,4
ORD-11139,2025-03-19,West,Groceries,Retail Store,Consumer,11,6.31,0,69.41,4.17,8,No,2
ORD-11140,2024-10-26,South,Groceries,Online,Corporate,10,638.51,0,6385.1,1738.22,10,No,2
ORD-11141,2024-08-08,North,Groceries,Online,Small Business,18,7.8,0,140.4,18.21,4,No,2
ORD-11142,2025-09-25,West,Electronics,Online,Consumer,18,427.9,5,7317.09,2824.34,8,No,
ORD-11143,2025-07-10,South,Furniture,Partner,Consumer,14,682.49,0,9554.86,756.29,9,No,2
ORD-11144,2024-12-06,North,Electronics,Partner,Consumer,13,715.11,15,7901.97,1736.91,14,No,2
ORD-11145,2025-06-30,West,Toys,Retail Store,Small Business,13,857.48,10,10032.52,795.1,6,No,3
ORD-11146,2024-07-14,East,Apparel,Online,Small Business,3,645.93,0,1937.79,-58.26,9,No,1
ORD-11147,2024-12-03,West,Groceries,Retail Store,Small Business,9,271.31,0,2441.79,1001.8,10,No,
ORD-11148,2025-07-14,East,Apparel,Online,Consumer,22,472.77,10,9360.85,2507.12,3,No,
ORD-11149,2024-10-18,North,Electronics,Online,Small Business,2,493.23,0,986.46,143.9,10,No,3
ORD-11150,2024-11-08,East,Toys,Online,Small Business,4,795.7,20,2546.24,289.65,4,No,
ORD-11151,2025-04-03,North,Electronics,Retail Store,Corporate,25,230.01,5,5462.74,745.25,11,Yes,1
ORD-11152,2025-05-09,East,Groceries,Online,Small Business,25,80.62,0,2015.5,109.92,10,No,1
ORD-11153,2024-04-11,West,Furniture,Retail Store,Small Business,9,313.41,20,2256.55,-99.25,1,Yes,1
ORD-11154,2025-09-23,North,Toys,Retail Store,Corporate,2,728.14,10,1310.65,-88.69,10,No,2
ORD-11155,2025-05-12,East,Apparel,Retail Store,Small Business,7,307.56,15,1829.98,703.76,9,No,4
ORD-11156,2025-05-05,South,Groceries,Retail Store,Corporate,16,896.97,20,11481.22,1919.65,14,No,4
ORD-11157,2024-11-07,South,Groceries,Retail Store,Consumer,6,582.49,5,3320.19,159.4,8,No,4
ORD-11158,2024-03-31,South,Electronics,Online,Consumer,22,710.32,20,12501.63,-761.14,8,No,5
ORD-11159,2025-05-29,North,Apparel,Online,Consumer,1,532.07,10,478.86,154.59,10,No,5
ORD-11160,2025-08-07,West,Apparel,Retail Store,Consumer,23,237.4,0,5460.2,469.56,4,Yes,3
ORD-11161,2024-01-06,South,Apparel,Online,Consumer,8,799.07,5,6072.93,135.58,9,Yes,1
ORD-11162,2024-03-29,East,Apparel,Online,Consumer,10,735.2,5,6984.4,2660.46,9,No,2
ORD-11163,2024-07-07,North,Electronics,Online,Corporate,8,516.2,20,3303.68,123.21,12,No,4
ORD-11164,2024-08-10,East,Groceries,Retail Store,Corporate,3,147.5,0,442.5,117.69,3,No,5
ORD-11165,2024-05-04,North,Furniture,Retail Store,Corporate,24,814.81,20,15644.35,5450.9,4,No,3
ORD-11166,2024-12-25,West,Apparel,Online,Corporate,17,817.87,5,13208.6,4208.65,5,No,2
ORD-11167,2024-06-17,North,Furniture,Partner,Corporate,9,699.75,0,6297.75,2637.44,14,No,4
ORD-11168,2024-06-24,East,Apparel,Online,Corporate,16,470.75,0,7532.0,-102.72,11,No,1
ORD-11169,2024-06-16,North,Furniture,Online,Small Business,14,787.74,20,8822.69,154.75,8,No,
ORD-11170,2024-08-21,South,Apparel,Retail Store,Small Business,24,532.29,0,12774.96,3001.99,9,No,2
ORD-11171,2025-08-07,North,Furniture,Online,Small Business,17,818.38,0,13912.46,1804.81,5,No,4
ORD-11172,2024-05-09,North,Apparel,Online,Corporate,23,290.87,0,6690.01,2593.21,10,Yes,5
ORD-11173,2024-04-10,East,Toys,Online,Corporate,3,676.21,0,2028.63,276.74,12,No,5
ORD-11174,2025-01-01,North,Groceries,Retail Store,Small Business,14,668.29,0,9356.06,569.75,8,Yes,4
ORD-11175,2025-04-20,East,Apparel,Online,Corporate,19,888.08,20,13498.82,3951.47,9,No,2
ORD-11176,2025-06-26,South,Toys,Online,Small Business,13,358.49,15,3961.31,238.73,11,No,
ORD-11177,2024-12-05,West,Apparel,Online,Corporate,1,357.91,0,357.91,-11.69,6,No,3
ORD-11178,2025-09-02,West,Furniture,Retail Store,Consumer,8,122.74,10,883.73,329.68,10,No,2
ORD-11179,2024-05-04,West,Apparel,Partner,Consumer,5,96.31,20,385.24,91.27,14,No,3
ORD-11180,2025-09-03,West,Apparel,Online,Corporate,21,349.13,0,7331.73,1944.53,5,No,
ORD-11181,2025-09-12,West,Apparel,Partner,Corporate,22,410.32,5,8575.69,2141.58,7,Yes,2
ORD-11182,2025-04-14,West,Apparel,Retail Store,Consumer,8,206.63,0,1653.04,397.07,2,No,
ORD-11183,2024-06-26,North,Toys,Partner,Corporate,20,455.49,0,9109.8,766.28,10,No,3
ORD-11184,2024-08-04,West,Toys,Retail Store,Corporate,11,727.16,0,7998.76,1056.46,11,No,4
ORD-11185,2024-12-03,West,Groceries,Retail Store,Small Business,24,418.09,10,9030.74,1294.33,1,No,3
ORD-11186,2024-10-28,West,Toys,Retail Store,Small Business,6,75.55,15,385.3,87.79,13,No,1
ORD-11187,2024-01-09,West,Toys,Retail Store,Corporate,23,487.42,0,11210.66,478.28,2,No,
ORD-11188,2024-10-12,South,Apparel,Partner,Small Business,19,394.85,0,7502.15,1748.21,5,No,3
ORD-11189,2024-09-25,North,Groceries,Partner,Small Business,4,296.55,0,1186.2,9.23,12,No,
ORD-11190,2025-06-02,South,Electronics,Retail Store,Small Business,4,781.76,10,2814.34,1142.77,13,No,1
ORD-11191,2024-05-21,East,Electronics,Online,Corporate,13,85.18,10,996.61,71.12,5,No,2
ORD-11192,2024-10-28,South,Apparel,Partner,Small Business,21,506.74,20,8513.23,2891.55,6,No,1
ORD-11193,2024-02-01,North,Electronics,Online,Corporate,13,576.77,0,7498.01,686.17,10,No,1
ORD-11194,2024-03-30,North,Electronics,Partner,Corporate,16,890.9,15,12116.24,3801.75,4,No,1
ORD-11195,2025-08-13,South,Toys,Retail Store,Consumer,13,21.52,0,279.76,18.07,8,No,5
ORD-11196,2025-04-05,North,Apparel,Retail Store,Small Business,10,601.15,0,6011.5,1424.92,3,No,4
ORD-11197,2024-07-09,North,Groceries,Retail Store,Small Business,2,156.68,0,313.36,65.63,11,No,2
ORD-11198,2025-06-11,North,Groceries,Partner,Consumer,11,190.56,5,1991.35,640.11,14,No,3
ORD-11199,2025-07-21,East,Groceries,Partner,Consumer,7,467.98,0,3275.86,1014.34,14,No,
ORD-11200,2025-04-11,West,Toys,Online,Small Business,14,319.52,0,4473.28,1313.68,6,No,4
,,,,,,,,,,,,,
ORD-10006,2025-04-09,South,Groceries,Online,Small Business,10,227.34,0,2273.4,159.42,8,No,5
